case_id,task,resource,start_time,completion_time
283,Create Request for Quotation,Anne Olwada,2020-05-23 23:28:48.487894,2020-05-24 04:31:20.704184
284,Analyze Purchase Requisition,Maris Freeman,2020-05-24 08:00:00.000000,2020-05-24 08:29:55.994698
277,Create Request for Quotation,Nico Ojenbeer,2020-05-24 08:29:55.994698,2020-05-24 08:59:24.494276
282,Analyze Purchase Requisition,Maris Freeman,2020-05-24 08:29:55.994698,2020-05-24 09:00:13.106045
182,Analyze Quotation Comparison Map,Alberto Duport,2020-05-24 09:00:00.000000,2020-05-24 09:23:52.058033
281,Create Request for Quotation,Esmana Liubiata,2020-05-24 08:29:55.994698,2020-05-24 09:29:22.283790
243,Analyze Request for Quotation,Karel de Groot,2020-05-24 09:00:13.106045,2020-05-24 09:32:04.307451
244,Analyze Request for Quotation,Francois de Perrier,2020-05-24 09:23:52.058033,2020-05-24 09:57:34.760256
289,Create Request for Quotation,Esmana Liubiata,2020-05-24 09:29:22.283790,2020-05-24 10:26:28.267780
62,Release Purchase Order,Penn Osterwalder,2020-05-24 10:00:00.000000,2020-05-24 10:29:49.233770
240,Analyze Request for Quotation,Francois de Perrier,2020-05-24 10:00:00.000000,2020-05-24 10:32:43.462467
241,Amend Request for Quotation,Alberto Duport,2020-05-24 09:23:52.058033,2020-05-24 10:36:47.617662
122,Create Purchase Order,Karel de Groot,2020-05-24 10:00:00.000000,2020-05-24 11:08:28.273290
307,Create Purchase Requisition,Fjodor Kowalski,2020-05-24 08:29:55.994698,2020-05-24 11:43:42.548486
285,Create Request for Quotation,Christian Francois,2020-05-24 08:29:55.994698,2020-05-24 12:13:28.088382
245,Amend Request for Quotation,Maris Freeman,2020-05-24 09:00:13.106045,2020-05-24 12:59:49.260838
152,Create Quotation comparison Map,Karel de Groot,2020-05-24 12:59:49.260838,2020-05-24 13:27:02.783655
286,Analyze Purchase Requisition,Maris Freeman,2020-05-24 12:59:49.260838,2020-05-24 13:27:35.337440
209,Analyze Request for Quotation,Francois de Perrier,2020-05-24 12:59:49.260838,2020-05-24 13:31:38.548852
207,Create Quotation comparison Map,Karel de Groot,2020-05-24 13:27:35.337440,2020-05-24 13:53:38.946569
287,Analyze Purchase Requisition,Maris Freeman,2020-05-24 13:27:35.337440,2020-05-24 13:55:05.367524
99,Create Quotation comparison Map,Francois de Perrier,2020-05-24 13:31:38.548852,2020-05-24 14:00:38.229339
310,Create Purchase Requisition,Alberto Duport,2020-05-24 13:31:38.548852,2020-05-24 14:00:55.864590
309,Create Purchase Requisition,Esmana Liubiata,2020-05-24 10:26:28.267780,2020-05-24 14:27:55.262440
313,Create Purchase Requisition,Alberto Duport,2020-05-24 14:00:55.864590,2020-05-24 14:28:55.639284
242,Send Request for Quotation to Supplier,Magdalena Predutta,2020-05-24 13:27:35.337440,2020-05-24 14:29:33.615492
228,Create Quotation comparison Map,Magdalena Predutta,2020-05-24 14:29:33.615492,2020-05-24 14:54:14.136891
308,Create Purchase Requisition,Nico Ojenbeer,2020-05-24 08:59:24.494276,2020-05-24 15:20:12.411073
131,Settle Conditions With Supplier,Magdalena Predutta,2020-05-24 14:54:14.136891,2020-05-24 16:44:32.160773
312,Create Purchase Requisition,Fjodor Kowalski,2020-05-24 13:31:38.548852,2020-05-24 17:20:04.719692
288,Create Request for Quotation,Christian Francois,2020-05-24 13:27:35.337440,2020-05-24 17:49:47.431682
314,Create Purchase Requisition,Esmana Liubiata,2020-05-24 14:27:55.262440,2020-05-24 18:23:05.769982
223,Send Request for Quotation to Supplier,Francois de Perrier,2020-05-24 14:27:55.262440,2020-05-24 18:39:04.483193
260,Create Request for Quotation,Alberto Duport,2020-05-24 14:28:55.639284,2020-05-24 19:59:59.819791
311,Create Purchase Requisition,Penn Osterwalder,2020-05-24 13:31:38.548852,2020-05-24 20:06:39.832623
315,Create Purchase Requisition,Penn Osterwalder,2020-05-24 20:06:39.832623,2020-05-25 02:10:44.913330
204,Analyze Request for Quotation,Karel de Groot,2020-05-27 08:00:00.000000,2020-05-27 08:25:44.129798
95,Confirm Purchase Order,Kiu Kan,2020-05-27 08:00:00.000000,2020-05-27 08:35:02.319280
80,Send Invoice,Karen Clarens,2020-05-27 08:00:00.000000,2020-05-27 09:04:22.099670
101,Confirm Purchase Order,Kiu Kan,2020-05-27 09:00:00.000000,2020-05-27 09:30:17.729891
317,Create Purchase Requisition,Anne Olwada,2020-05-27 09:00:00.000000,2020-05-27 09:30:34.187221
43,Release Supplier's Invoice,Pedro Alvares,2020-05-27 09:00:00.000000,2020-05-27 09:31:12.602687
318,Create Purchase Requisition,Alberto Duport,2020-05-27 09:00:00.000000,2020-05-27 09:32:16.057120
133,Choose best option,Anne Olwada,2020-05-27 09:31:12.602687,2020-05-27 10:00:28.279932
239,Analyze Request for Quotation,Karel de Groot,2020-05-27 09:31:12.602687,2020-05-27 10:01:33.928155
105,Confirm Purchase Order,Karen Clarens,2020-05-27 09:31:12.602687,2020-05-27 10:02:01.491758
316,Create Purchase Requisition,Clement Duchot,2020-05-27 09:00:00.000000,2020-05-27 10:02:21.866276
49,Authorize Supplier's Invoice payment,Pedro Alvares,2020-05-27 09:31:12.602687,2020-05-27 10:02:39.137007
320,Create Purchase Requisition,Alberto Duport,2020-05-27 09:32:16.057120,2020-05-27 10:03:08.974383
81,Send Invoice,Kiu Kan,2020-05-27 09:31:12.602687,2020-05-27 10:27:21.604045
139,Analyze Quotation Comparison Map,Anna Kaufmann,2020-05-27 10:00:00.000000,2020-05-27 11:46:38.154481
140,Settle Conditions With Supplier,Magdalena Predutta,2020-05-27 09:32:16.057120,2020-05-27 11:47:02.706854
112,Settle Conditions With Supplier,Francois de Perrier,2020-05-27 10:00:00.000000,2020-05-27 12:06:30.759041
225,Create Quotation comparison Map,Magdalena Predutta,2020-05-27 11:47:02.706854,2020-05-27 12:16:55.716978
247,Analyze Request for Quotation,Francois de Perrier,2020-05-27 12:06:30.759041,2020-05-27 12:37:20.757626
135,Choose best option,Clement Duchot,2020-05-27 12:37:20.757626,2020-05-27 13:01:20.330428
211,Analyze Request for Quotation,Francois de Perrier,2020-05-27 12:37:20.757626,2020-05-27 13:07:57.456144
205,Amend Request for Quotation,Maris Freeman,2020-05-27 09:00:00.000000,2020-05-27 13:17:36.155372
179,Send Request for Quotation to Supplier,Karel de Groot,2020-05-27 10:01:33.928155,2020-05-27 14:31:49.038037
108,Choose best option,Alberto Duport,2020-05-27 14:31:49.038037,2020-05-27 15:22:10.440890
120,Create Purchase Order,Karel de Groot,2020-05-27 14:31:49.038037,2020-05-27 15:23:57.375190
321,Create Purchase Requisition,Clement Duchot,2020-05-27 14:31:49.038037,2020-05-27 15:31:08.919640
319,Create Purchase Requisition,Miu Hanwan,2020-05-27 09:00:00.000000,2020-05-27 15:32:15.582485
224,Send Request for Quotation to Supplier,Francois de Perrier,2020-05-27 13:07:57.456144,2020-05-27 17:12:30.296041
227,Create Quotation comparison Map,Francois de Perrier,2020-05-27 17:12:30.296041,2020-05-27 17:42:21.647459
248,Analyze Request for Quotation,Magdalena Predutta,2020-05-27 12:16:55.716978,2020-05-27 17:43:28.743062
125,Analyze Request for Quotation,Francois de Perrier,2020-05-28 08:00:00.000000,2020-05-28 08:27:39.771131
232,Create Quotation comparison Map,Karel de Groot,2020-05-28 08:00:00.000000,2020-05-28 08:37:49.038248
322,Create Purchase Requisition,Clement Duchot,2020-05-28 08:00:00.000000,2020-05-28 08:53:15.178353
163,Choose best option,Miu Hanwan,2020-05-28 08:00:00.000000,2020-05-28 09:01:42.528287
290,Analyze Purchase Requisition,Maris Freeman,2020-05-28 09:00:00.000000,2020-05-28 09:28:45.775897
117,Choose best option,Anne Olwada,2020-05-28 10:00:00.000000,2020-05-28 10:26:06.739317
38,Pay Invoice,Karalda Nimwada,2020-05-28 10:00:00.000000,2020-05-28 10:29:40.501132
233,Amend Request for Quotation,Penn Osterwalder,2020-05-28 08:00:00.000000,2020-05-28 11:19:30.428851
234,Amend Request for Quotation,Anne Olwada,2020-05-28 10:26:06.739317,2020-05-28 11:25:14.509847
230,Amend Request for Quotation,Kim Passa,2020-05-28 08:00:00.000000,2020-05-28 11:44:13.848622
291,Create Request for Quotation,Clement Duchot,2020-05-28 09:00:00.000000,2020-05-28 12:52:39.641567
235,Amend Request for Quotation,Maris Freeman,2020-05-28 10:00:00.000000,2020-05-28 14:08:23.335378
292,Analyze Purchase Requisition,Francis Odell,2020-05-28 09:00:00.000000,2020-05-28 14:55:08.717089
237,Amend Request for Quotation,Penn Osterwalder,2020-05-28 11:19:30.428851,2020-05-28 15:14:46.509772
323,Create Purchase Requisition,Miu Hanwan,2020-05-28 09:01:42.528287,2020-05-28 15:26:27.371733
42,Release Supplier's Invoice,Pedro Alvares,2020-05-29 08:00:00.000000,2020-05-29 08:28:55.566269
261,Create Request for Quotation,Maris Freeman,2020-05-29 08:28:55.566269,2020-05-29 08:54:51.548641
40,Approve Purchase Order for payment,Karel de Groot,2020-05-29 08:00:00.000000,2020-05-29 08:55:26.488971
41,Pay Invoice,Pedro Alvares,2020-05-29 08:28:55.566269,2020-05-29 08:57:20.414488
165,Choose best option,Nico Ojenbeer,2020-05-29 08:00:00.000000,2020-05-29 09:04:31.380377
74,Create Purchase Order,Magdalena Predutta,2020-05-29 08:28:55.566269,2020-05-29 09:21:51.010782
100,Deliver Goods Services,Karen Clarens,2020-05-29 08:28:55.566269,2020-05-29 09:25:06.468188
71,Send Invoice,Kiu Kan,2020-05-29 08:28:55.566269,2020-05-29 09:31:29.002147
87,Create Purchase Order,Karel de Groot,2020-05-29 08:55:26.488971,2020-05-29 09:52:51.330355
52,Authorize Supplier's Invoice payment,Pedro Alvares,2020-05-29 09:21:51.010782,2020-05-29 09:53:22.221349
83,Send Invoice,Sean Manney,2020-05-29 09:21:51.010782,2020-05-29 10:15:34.811204
141,Analyze Quotation Comparison Map,Nico Ojenbeer,2020-05-29 09:52:51.330355,2020-05-29 10:20:51.301198
102,Deliver Goods Services,Kiu Kan,2020-05-29 09:52:51.330355,2020-05-29 10:55:34.054981
231,Send Request for Quotation to Supplier,Francois de Perrier,2020-05-29 08:00:00.000000,2020-05-29 11:36:39.308709
186,Amend Request for Quotation,Maris Freeman,2020-05-29 09:52:51.330355,2020-05-29 13:41:39.315216
246,Send Request for Quotation to Supplier,Karel de Groot,2020-05-29 09:52:51.330355,2020-05-29 13:59:47.872715
294,Analyze Purchase Requisition,Maris Freeman,2020-05-29 13:41:39.315216,2020-05-29 14:09:12.900506
296,Create Request for Quotation,Nico Ojenbeer,2020-05-29 13:41:39.315216,2020-05-29 14:09:37.486784
32,Release Supplier's Invoice,Pedro Alvares,2020-05-29 13:41:39.315216,2020-05-29 14:10:13.071593
263,Create Request for Quotation,Miu Hanwan,2020-05-29 13:41:39.315216,2020-05-29 14:13:16.565913
298,Analyze Purchase Requisition,Maris Freeman,2020-05-29 14:09:12.900506,2020-05-29 14:39:37.506030
297,Create Request for Quotation,Nico Ojenbeer,2020-05-29 14:13:16.565913,2020-05-29 14:40:21.678927
266,Amend Purchase Requisition,Miu Hanwan,2020-05-29 14:13:16.565913,2020-05-29 14:40:50.792836
269,Create Request for Quotation,Nico Ojenbeer,2020-05-29 14:40:21.678927,2020-05-29 15:10:52.329947
267,Create Request for Quotation,Maris Freeman,2020-05-29 14:39:37.506030,2020-05-29 15:12:24.719180
270,Create Request for Quotation,Miu Hanwan,2020-05-29 14:40:50.792836,2020-05-29 15:19:02.567481
262,Analyze Request for Quotation,Magdalena Predutta,2020-05-29 09:21:51.010782,2020-05-29 15:27:35.115987
272,Create Request for Quotation,Maris Freeman,2020-05-29 15:12:24.719180,2020-05-29 15:44:15.871264
293,Analyze Purchase Requisition,Francis Odell,2020-05-29 09:52:51.330355,2020-05-29 15:52:53.768902
295,Analyze Purchase Requisition,Maris Freeman,2020-05-29 15:44:15.871264,2020-05-29 16:17:08.039921
106,Amend Request for Quotation,Miu Hanwan,2020-05-29 15:44:15.871264,2020-05-29 20:14:52.981477
185,Analyze Request for Quotation,Magdalena Predutta,2020-05-29 15:44:15.871264,2020-05-29 21:36:23.033217
212,Analyze Request for Quotation,Magdalena Predutta,2020-05-29 21:36:23.033217,2020-05-30 03:04:36.480000
274,Create Request for Quotation,Kim Passa,2020-05-30 08:00:00.000000,2020-05-30 08:22:00.085749
264,Create Request for Quotation,Esmana Liubiata,2020-05-30 08:00:00.000000,2020-05-30 09:06:56.219797
326,Create Purchase Requisition,Alberto Duport,2020-05-30 09:00:00.000000,2020-05-30 09:29:51.256600
328,Create Purchase Requisition,Alberto Duport,2020-05-30 09:29:51.256600,2020-05-30 09:59:48.592204
329,Create Purchase Requisition,Alberto Duport,2020-05-30 09:59:48.592204,2020-05-30 10:25:21.208212
268,Analyze Request for Quotation,Francois de Perrier,2020-05-30 10:25:21.208212,2020-05-30 10:52:38.333360
64,Settle Dispute With Supplier,Karalda Nimwada,2020-05-30 10:25:21.208212,2020-05-30 10:56:55.035974
187,Choose best option,Alberto Duport,2020-05-30 10:25:21.208212,2020-05-30 11:28:17.163169
324,Create Purchase Requisition,Fjodor Kowalski,2020-05-30 08:00:00.000000,2020-05-30 11:47:26.687969
58,Release Purchase Order,Alberto Duport,2020-05-30 11:28:17.163169,2020-05-30 11:52:09.802874
273,Create Request for Quotation,Clement Duchot,2020-05-30 08:00:00.000000,2020-05-30 11:58:59.974263
327,Create Purchase Requisition,Esmana Liubiata,2020-05-30 09:06:56.219797,2020-05-30 12:46:37.706328
169,Analyze Quotation Comparison Map,Fjodor Kowalski,2020-05-30 11:47:26.687969,2020-05-30 13:32:31.562268
253,Send Request for Quotation to Supplier,Magdalena Predutta,2020-05-30 12:46:37.706328,2020-05-30 13:39:53.871684
325,Create Purchase Requisition,Kim Passa,2020-05-30 08:22:00.085749,2020-05-30 13:55:41.195227
190,Choose best option,Fjodor Kowalski,2020-05-30 13:32:31.562268,2020-05-30 14:00:36.092212
192,Send Request for Quotation to Supplier,Karel de Groot,2020-05-30 10:00:00.000000,2020-05-30 14:15:57.662305
171,Settle Conditions With Supplier,Francois de Perrier,2020-05-30 12:46:37.706328,2020-05-30 14:17:47.709788
188,Analyze Quotation Comparison Map,Kim Passa,2020-05-30 13:55:41.195227,2020-05-30 14:31:16.114038
194,Choose best option,Kim Passa,2020-05-30 14:31:16.114038,2020-05-30 15:28:48.422344
330,Create Purchase Requisition,Penn Osterwalder,2020-05-30 10:00:00.000000,2020-05-30 15:29:00.858503
265,Create Request for Quotation,Clement Duchot,2020-05-30 11:58:59.974263,2020-05-30 15:36:07.260563
126,Choose best option,Clement Duchot,2020-05-30 15:36:07.260563,2020-05-30 16:06:30.251075
142,Amend Request for Quotation,Esmana Liubiata,2020-05-30 12:46:37.706328,2020-05-30 16:28:06.030773
271,Create Request for Quotation,Alberto Duport,2020-05-30 11:52:09.802874,2020-05-30 17:39:24.288396
213,Amend Request for Quotation,Fjodor Kowalski,2020-05-30 14:00:36.092212,2020-05-30 17:55:44.757294
236,Analyze Request for Quotation,Karel de Groot,2020-05-31 08:00:00.000000,2020-05-31 08:29:27.541857
299,Analyze Purchase Requisition,Heinz Gutschmidt,2020-05-31 08:00:00.000000,2020-05-31 08:31:45.418528
331,Create Purchase Requisition,Alberto Duport,2020-05-31 08:00:00.000000,2020-05-31 08:33:35.595073
332,Create Purchase Requisition,Alberto Duport,2020-05-31 08:33:35.595073,2020-05-31 09:05:08.147176
118,Confirm Purchase Order,Sean Manney,2020-05-31 09:00:00.000000,2020-05-31 09:30:37.806692
53,Release Purchase Order,Immanuel Karagianni,2020-05-31 09:00:00.000000,2020-05-31 09:31:56.012267
98,Release Purchase Order,Alberto Duport,2020-05-31 09:05:08.147176,2020-05-31 09:36:04.296637
113,Deliver Goods Services,Karen Clarens,2020-05-31 09:00:00.000000,2020-05-31 09:52:14.603675
51,Approve Purchase Order for payment,Karel de Groot,2020-05-31 09:00:00.000000,2020-05-31 10:02:23.401195
115,Deliver Goods Services,Kiu Kan,2020-05-31 09:00:00.000000,2020-05-31 10:04:57.367312
145,Analyze Request for Quotation,Karel de Groot,2020-05-31 10:02:23.401195,2020-05-31 10:27:57.707716
167,Create Quotation comparison Map,Karel de Groot,2020-05-31 10:27:57.707716,2020-05-31 10:57:04.139181
119,Settle Conditions With Supplier,Francois de Perrier,2020-05-31 09:00:00.000000,2020-05-31 10:57:55.989486
215,Create Quotation comparison Map,Francois de Perrier,2020-05-31 10:57:55.989486,2020-05-31 11:28:40.185356
193,Amend Request for Quotation,Elvira Lores,2020-05-31 10:57:55.989486,2020-05-31 11:29:37.638867
214,Analyze Request for Quotation,Karel de Groot,2020-05-31 10:57:04.139181,2020-05-31 11:30:02.437014
219,Analyze Quotation Comparison Map,Alberto Duport,2020-05-31 10:57:55.989486,2020-05-31 11:32:33.198318
334,Create Purchase Requisition,Alberto Duport,2020-05-31 11:32:33.198318,2020-05-31 11:57:38.335623
250,Amend Request for Quotation,Elvira Lores,2020-05-31 11:29:37.638867,2020-05-31 12:02:10.512992
82,Deliver Goods Services,Kiu Kan,2020-05-31 10:57:55.989486,2020-05-31 12:06:06.653149
249,Amend Request for Quotation,Esmana Liubiata,2020-05-31 08:00:00.000000,2020-05-31 12:21:03.750654
335,Create Purchase Requisition,Alberto Duport,2020-05-31 11:57:38.335623,2020-05-31 12:26:50.993634
174,Analyze Request for Quotation,Karel de Groot,2020-05-31 11:57:38.335623,2020-05-31 12:27:50.959992
198,Analyze Quotation Comparison Map,Immanuel Karagianni,2020-05-31 10:57:55.989486,2020-05-31 12:47:25.010832
217,Analyze Request for Quotation,Karel de Groot,2020-05-31 12:27:50.959992,2020-05-31 12:59:06.668865
54,Release Purchase Order,Esmana Liubiata,2020-05-31 12:27:50.959992,2020-05-31 13:00:18.159978
336,Create Purchase Requisition,Elvira Lores,2020-05-31 12:27:50.959992,2020-05-31 13:25:57.551503
172,Settle Conditions With Supplier,Francois de Perrier,2020-05-31 11:28:40.185356,2020-05-31 13:30:03.654572
238,Analyze Request for Quotation,Karel de Groot,2020-05-31 12:59:06.668865,2020-05-31 13:30:58.776139
251,Analyze Request for Quotation,Magdalena Predutta,2020-05-31 09:05:08.147176,2020-05-31 14:19:48.924085
333,Create Purchase Requisition,Nico Ojenbeer,2020-05-31 09:00:00.000000,2020-05-31 14:42:39.581870
197,Amend Request for Quotation,Heinz Gutschmidt,2020-05-31 10:57:55.989486,2020-05-31 15:23:35.657683
302,Analyze Purchase Requisition,Heinz Gutschmidt,2020-05-31 15:23:35.657683,2020-05-31 15:51:02.755005
221,Amend Request for Quotation,Immanuel Karagianni,2020-05-31 12:47:25.010832,2020-05-31 16:47:32.654740
300,Create Request for Quotation,Alberto Duport,2020-05-31 12:27:50.959992,2020-05-31 18:37:05.460028
201,Analyze Quotation Comparison Map,Immanuel Karagianni,2020-05-31 16:47:32.654740,2020-05-31 18:55:59.064608
143,Amend Request for Quotation,Heinz Gutschmidt,2020-05-31 15:51:02.755005,2020-05-31 19:42:20.951568
304,Create Request for Quotation,Heinz Gutschmidt,2020-05-31 19:42:20.951568,2020-05-31 20:17:29.456106
337,Create Purchase Requisition,Christian Francois,2020-06-03 08:00:00.000000,2020-06-03 08:54:23.127136
175,Choose best option,Alberto Duport,2020-06-03 08:00:00.000000,2020-06-03 08:59:09.983315
148,Settle Conditions With Supplier,Karel de Groot,2020-06-03 08:00:00.000000,2020-06-03 09:10:47.334661
216,Analyze Quotation Comparison Map,Christian Francois,2020-06-03 08:54:23.127136,2020-06-03 09:20:48.149112
33,Authorize Supplier's Invoice payment,Pedro Alvares,2020-06-03 08:54:23.127136,2020-06-03 09:23:28.878660
203,Analyze Request for Quotation,Karel de Groot,2020-06-03 09:10:47.334661,2020-06-03 09:42:43.045828
151,Analyze Request for Quotation,Karel de Groot,2020-06-03 09:42:43.045828,2020-06-03 10:07:01.056442
96,Release Purchase Order,Christian Francois,2020-06-03 09:42:43.045828,2020-06-03 10:10:29.267023
60,Authorize Supplier's Invoice payment,Pedro Alvares,2020-06-03 09:42:43.045828,2020-06-03 10:12:55.166495
